1	bez	1400	Fl3win.txt	bez
2	Bez	1400	Fl3win.txt	bez
3	bez	1449	Sul3w.txt	bez
4	bez	1449	Sul3w.txt	bez
5	bez	1449	Sul3w.txt	bez
6	bez	1449	Sul3w.txt	bez
7	bez	1449	Sul3w.txt	bez
8	bez	1455	BZ3w.txt	bez
9	bez	1455	BZ3w.txt	bez
10	bez	1455	BZ3w.txt	bez
11	bez	1455	BZ3w.txt	bez
12	bez	1455	OrtMac3w.txt	bez
13	bez	1455	OrtMac3w.txt	bez
14	bez	1455	OrtMac3w.txt	bez
15	bez	1455	OrtMac3w.txt	bez
16	bez	1455	OrtMac3w.txt	bez
17	bez	1455	OrtMac3w.txt	bez
18	bez	1455	OrtMac3w.txt	bez
19	bez	1455	OrtMac3w.txt	bez
20	bez	1455	OrtMac3w.txt	bez
21	bez	1455	OrtMac3w.txt	bez
22	bez	1455	OrtMac3w.txt	bez
23	bez	1455	OrtMac3w.txt	bez
24	bez	1455	OrtMac3w.txt	bez
25	bez	1455	OrtMac3w.txt	bez
26	bez	1455	OrtMac3w.txt	bez
27	bez	1455	OrtMac3w.txt	bez
28	bez	1455	OrtMac3w.txt	bez
29	bez	1455	OrtMac3w.txt	bez
30	bez	1455	OrtMac3w.txt	bez
31	bez	1455	OrtMac3w.txt	bez
32	bez	1455	OrtMac3w.txt	bez
33	bez	1455	OrtMac3w.txt	bez
34	bez	1455	OrtMac3w.txt	bez
35	bez	1455	OrtMac3w.txt	bez
36	bez	1455	OrtMac3w.txt	bez
37	bez	1455	OrtMac3w.txt	bez
38	bez	1455	OrtMac3w.txt	bez
39	bez	1455	OrtMac3w.txt	bez
40	bez	1455	OrtMac3w.txt	bez
41	bez	1455	OrtMac3w.txt	bez
42	bez	1455	OrtMac3w.txt	bez
43	bez	1455	OrtMac3w.txt	bez
44	bez	1455	OrtMac3w.txt	bez
45	bez	1455	OrtMac3w.txt	bez
46	bez	1455	OrtMac3w.txt	bez
47	bez	1455	OrtMac3w.txt	bez
48	bez	1455	OrtMac3w.txt	bez
49	bez	1455	OrtMac3w.txt	bez
50	bez	1455	OrtMac3w.txt	bez
51	bez	1455	OrtMac3w.txt	bez
52	bez	1455	OrtMac3w.txt	bez
53	bez	1455	OrtMac3w.txt	bez
54	bez	1455	OrtMac3w.txt	bez
55	bez	1455	OrtMac3w.txt	bez
56	bez	1455	OrtMac3w.txt	bez
57	bez	1455	OrtMac3w.txt	bez
58	bez	1455	OrtMac3w.txt	bez
59	bez	1455	OrtMac3w.txt	bez
60	bez	1455	OrtMac3w.txt	bez
61	bez	1455	OrtMac3w.txt	bez
62	bez	1455	OrtMac3w.txt	bez
63	bez	1455	OrtMac3w.txt	bez
64	bez	1455	OrtMac3w.txt	bez
65	bez	1455	OrtMac3w.txt	bez
66	bez	1455	OrtMac3w.txt	bez
67	bez	1455	OrtMac3w.txt	bez
68	bez	1455	OrtMac3w.txt	bez
69	bez	1455	OrtMac3w.txt	bez
70	bez	1455	OrtMac3w.txt	bez
71	bez	1460	OrtOssol3w.txt	bez
72	bez	1460	OrtOssol3w.txt	bez
73	bez	1460	OrtOssol3w.txt	bez
74	bez	1460	OrtOssol3w.txt	bez
75	bez	1460	OrtOssol3w.txt	bez
76	bez	1460	OrtOssol3w.txt	bez
77	bez	1460	OrtOssol3w.txt	bez
78	bez	1460	OrtOssol3w.txt	bez
79	bez	1460	OrtOssol3w.txt	bez
80	bez	1460	OrtOssol3w.txt	bez
81	bez	1460	OrtOssol3w.txt	bez
82	bez	1460	OrtOssol3w.txt	bez
83	bez	1460	OrtOssol3w.txt	bez
84	bez	1460	OrtOssol3w.txt	bez
85	bez	1460	OrtOssol3w.txt	bez
86	bez	1460	OrtOssol3w.txt	bez
87	bez	1460	OrtOssol3w.txt	bez
88	bez	1460	OrtOssol3w.txt	bez
89	bez	1460	OrtOssol3w.txt	bez
90	bez	1460	OrtOssol3w.txt	bez
91	bez	1460	OrtOssol3w.txt	bez
92	bez	1460	OrtOssol3w.txt	bez
93	bez	1460	OrtOssol3w.txt	bez
94	bez	1460	OrtOssol3w.txt	bez
95	bez	1460	OrtOssol3w.txt	bez
96	bez	1460	OrtOssol3w.txt	bez
97	bez	1460	OrtOssol3w.txt	bez
98	bez	1460	OrtOssol3w.txt	bez
99	bez	1460	OrtOssol3w.txt	bez
100	bez	1460	OrtOssol3w.txt	bez
101	bez	1460	OrtOssol3w.txt	bez
102	bez	1460	OrtOssol3w.txt	bez
103	bez	1460	OrtOssol3w.txt	bez
104	bez	1460	OrtOssol3w.txt	bez
105	bez	1460	OrtOssol3w.txt	bez
106	bez	1460	OrtOssol3w.txt	bez
107	bez	1460	OrtOssol3w.txt	bez
108	bez	1460	OrtOssol3w.txt	bez
109	bez	1460	OrtOssol3w.txt	bez
110	bez	1460	OrtOssol3w.txt	bez
111	bez	1460	OrtOssol3w.txt	bez
112	bez	1460	OrtOssol3w.txt	bez
113	bez	1460	OrtOssol3w.txt	bez
114	bez	1460	OrtOssol3w.txt	bez
115	bez	1460	OrtOssol3w.txt	bez
116	bez	1460	OrtOssol3w.txt	bez
117	bez	1460	OrtOssol3w.txt	bez
118	bez	1460	OrtOssol3w.txt	bez
119	bez	1460	OrtOssol3w.txt	bez
120	bez	1460	OrtOssol3w.txt	bez
121	bez	1460	OrtOssol3w.txt	bez
122	bez	1460	OrtOssol3w.txt	bez
123	bez	1460	OrtOssol3w.txt	bez
124	bez	1460	OrtOssol3w.txt	bez
125	bez	1460	OrtOssol3w.txt	bez
126	bez	1460	OrtOssol3w.txt	bez
127	bez	1460	OrtOssol3w.txt	bez
128	bez	1460	OrtOssol3w.txt	bez
129	bez	1460	OrtOssol3w.txt	bez
130	bez	1460	OrtOssol3w.txt	bez
131	bez	1460	OrtOssol3w.txt	bez
132	bez	1460	OrtOssol3w.txt	bez
133	bez	1460	OrtOssol3w.txt	bez
134	bez	1460	Pul3w.txt	bez
135	bez	1460	Pul3w.txt	bez
136	bez	1460	Pul3w.txt	bez
137	bez	1460	Pul3w.txt	bez
138	bez	1475	piesni3w.txt	bez
139	bez	1475	piesni3w.txt	bez
140	bez	1475	piesni3w.txt	bez
141	bez	1475	piesni3w.txt	bez
